ID	label
1127962515302785024	rumor
1127958225893175297	rumor
1127957477595779072	rumor
1127955631632207873	rumor
1127954763411120128	rumor
1127954180524523525	rumor
1127953820330360833	rumor
1127953666000834560	rumor
1273279822521700352	non-rumor
1273269929626632193	non-rumor
1273269426993819648	non-rumor
1273269198085451778	non-rumor
1273268106484301824	non-rumor
1273267600424726528	non-rumor
1273266803888631808	non-rumor
1273229804540575745	non-rumor
1272832512897646592	non-rumor
1272783482331099137	non-rumor
1272751243862011905	non-rumor
1272672918334402560	non-rumor
1272595093585715202	non-rumor
1272541997144739840	non-rumor
1272520622040473600	non-rumor
1272497042925838336	non-rumor
1272456040110387200	non-rumor
1139024702574252032	non-rumor
1138706286449553408	non-rumor
1138631465925636098	non-rumor
1138598660407644162	non-rumor
1138574976410218496	non-rumor
1138574245951287296	non-rumor
1138506412567302144	non-rumor
1138463692239118336	non-rumor
1138448449664425986	non-rumor
1138432294132232192	non-rumor
1138412158742491136	non-rumor
1138404603441975298	non-rumor
1138396597723598848	non-rumor
1138392989229649920	non-rumor
1138390164839981056	non-rumor
1138385963095166976	non-rumor
1138378629295960064	non-rumor
1138376921794768896	non-rumor
1138374161590439936	non-rumor
1138371701052399617	non-rumor
1138368035255799808	non-rumor
1138367814580953089	non-rumor
1138367567347609600	non-rumor
1138357502674755584	non-rumor
1138357439621976064	non-rumor
1138351170932490240	non-rumor
1138347751266181122	non-rumor
1138345949250478081	non-rumor
1138345461880770565	non-rumor
1138345219185766400	non-rumor
1138344550777286656	non-rumor
1138343400799735808	non-rumor
1138332511698685952	non-rumor
1138331236315717632	non-rumor
1138323708110618624	non-rumor
1138320595207065600	non-rumor
1138319703569457152	non-rumor
1138315413199056896	non-rumor
1138314996876599296	non-rumor
1138314512371572736	non-rumor
1138314146905149441	non-rumor
1138314054441742336	non-rumor
1138311250478190592	non-rumor
1138310724306923520	non-rumor
1138307462086385669	non-rumor
1138306613817647105	non-rumor
1138302800998219776	non-rumor
1138301819963056128	non-rumor
1138298885074345984	non-rumor
1138297987505856513	non-rumor
1138297836137672705	non-rumor
1138294591843577856	non-rumor
1138290640687493120	non-rumor
1138289148668760064	non-rumor
1138282735154343936	non-rumor
1138275573824802817	non-rumor
1138272083132145665	non-rumor
1138268464924127232	non-rumor
1138266165074022400	non-rumor
1138264778139361282	non-rumor
1138259868937216000	non-rumor
1138257933781913601	non-rumor
1138252945932185600	non-rumor
1138249821632917506	non-rumor
1138247746266193920	non-rumor
1138242967821402112	non-rumor
1138235307390726144	non-rumor
1138232360502083584	non-rumor
1166078178047082496	non-rumor
1166033805976584193	non-rumor
1166024588075159554	non-rumor
1166016724715487232	non-rumor
1165985013789274113	non-rumor
1165979677535719424	non-rumor
1165978490937782272	non-rumor
1165963939114414080	non-rumor
1165957623881093123	non-rumor
1165955773970731008	non-rumor
1189390097952591872	non-rumor
1189358754308882432	non-rumor
1189331409326039041	non-rumor
1189205112469774336	non-rumor
1189178321734524928	non-rumor
1189172994477903878	non-rumor
1189161546565316608	non-rumor
1189160717464887296	non-rumor
1189158938559647744	non-rumor
1189151294520356866	non-rumor
1189143240160632833	non-rumor
1189140383386652672	non-rumor
1189133301803560960	non-rumor
1189132108469428224	non-rumor
1189130177596424192	non-rumor
1189127366280282114	non-rumor
1198461024623448065	rumor
1195432383501291521	rumor
1195371935753850880	rumor
1195311027820171264	rumor
1195308986557456384	rumor
1195305919782912000	rumor
1195277059020320768	rumor
1195276112009416706	rumor
1195245264019132418	rumor
1195222449450827776	rumor
1195212600734302209	rumor
1195191631324106752	rumor
1195173858526912512	rumor
1195172970626371584	rumor
1195172492521943040	rumor
1195169351969542144	rumor
1195162954582245376	rumor
1195154675059904513	rumor
1195150132213407744	rumor
1195148425681100800	rumor
1195147932011335681	rumor
1195145032128434176	rumor
1195142071775940608	rumor
1195134444916621314	rumor
1195104889417781248	rumor
1195096456471834624	rumor
1195076243143712771	rumor
1195063659602427904	rumor
1195043948831465473	rumor
1195042186963800064	rumor
1195040933999341568	rumor
1195037603734515712	rumor
1195037001365381120	rumor
1195035916194086912	rumor
1195035440799080448	rumor
1195014022019604482	rumor
1195013981179539456	rumor
1195011713747185666	rumor
1195010941454127105	rumor
1195010110424256512	rumor
1195009714960027648	rumor
1195009464912375808	rumor
1195009212281044993	rumor
1195008677444382723	rumor
1195007644139802624	rumor
1195001460620005376	rumor
1194994300662296576	rumor
1194988652352303109	rumor
1194986454428143617	rumor
1194984207296036865	rumor
1194982780158955520	rumor
1194969352652623873	rumor
1194964919864553472	rumor
1194954952386310145	rumor
1194954303410245632	rumor
1194947723499311105	rumor
1194946449873653761	rumor
1194943290732232705	rumor
1194940242836328448	rumor
1194937583928664064	rumor
1194935239195291648	rumor
1194934121711185920	rumor
1194926476841193472	rumor
1194926173098102787	rumor
1194925631277916160	rumor
1194918684562771969	rumor
1194918320715091973	rumor
1194917643020423169	rumor
1194909605303730176	rumor
1194908683508973568	rumor
1194907621666377728	rumor
1194904752011784192	rumor
1194902769213177856	rumor
1194902421169786880	rumor
1194901988573499392	rumor
1197108015779893248	rumor
1197029863925800962	rumor
1197026128457691136	rumor
1196973871666061312	rumor
1196962919180722176	rumor
1196948006777393152	rumor
1196941855880929280	rumor
1196940880998887425	rumor
1196939772997947392	rumor
1196938900507226113	rumor
1196938809310474240	rumor
1196938076666421250	rumor
1196937673757212673	rumor
1196804148726943744	rumor
1196782328887951360	rumor
1196772042634170369	rumor
1196750335542349824	rumor
1196737443891793921	rumor
1196717898703654912	rumor
1196717664913068033	rumor
1196713515924410368	rumor
1196697507318779905	rumor
1196695955908595712	rumor
1196694189607538688	rumor
1196682758120062976	rumor
1196680627799511041	rumor
1196680418805735424	rumor
1196672650396889090	rumor
1196669242633928709	rumor
1196664617021276160	rumor
1196663477412085760	rumor
1196660354966675456	rumor
1196660060597809152	rumor
1196657034298449920	rumor
1196655815622443009	rumor
1196649367056240640	rumor
1196644044144726016	rumor
1196638472796114945	rumor
1196637047470972932	rumor
1196636864507043842	rumor
1196634751412498433	rumor
1196627843272204288	rumor
1196626502520983552	rumor
1196623919404339200	rumor
1196622649071243264	rumor
1196622593484189696	rumor
1196621352163110918	rumor
1196615493722836992	rumor
1196614085539876864	rumor
1196609609672187905	rumor
1196608230400462848	rumor
1196594497595092993	rumor
1196562732981481472	rumor
1196562561451184128	rumor
1196561414753644544	rumor
1196552797249929218	rumor
1196551984272179201	rumor
1196551326513000448	rumor
1196548269381320704	rumor
1196500455037124608	rumor
1196494947064729600	rumor
1196492373250850816	rumor
1196488843463028736	rumor
1196465679555125248	rumor
1196465241539792897	rumor
1196464495859646464	rumor
1196462888065482752	rumor
1196460331058417665	rumor
1196460099281113088	rumor
1196457986572484608	rumor
1196456207495520261	rumor
1196443558393155584	rumor
1196426293274759169	rumor
1196425425167060992	rumor
1196423514418343936	rumor
1196411113497227264	rumor
1196410638664261632	rumor
1196407993035706369	rumor
1196404954040164352	rumor
1196401494225874945	rumor
1197686548042436613	non-rumor
1197634415075065856	non-rumor
1197629191354761217	non-rumor
1362605055619178496	rumor
1346454660274671617	rumor
1346324434525700096	rumor
1346318274485575686	rumor
1346310571612803073	rumor
1346307120048824323	rumor
1346304700245688320	rumor
1346302689550843904	rumor
1345208178598957058	rumor
1345175990889230337	rumor
1345175465871298560	rumor
1343469538856247299	rumor
1343469395679428609	rumor
1336239307120549890	rumor
1336205060653518850	rumor
1336152922279739392	rumor
1336146524951068672	rumor
1285610751978278913	rumor
1282169571890417664	rumor
1251831030257905664	rumor
1251800422982942720	rumor
1251757871034859520	rumor
1251753510326034434	rumor
1251749641747460097	rumor
1251743079800827906	rumor
1251248513792512001	rumor
1250366657228206081	rumor
1249214819829313536	rumor
1249210736057909249	rumor
1249149522040754178	rumor
1249106344084267008	rumor
1242659836623454210	rumor
1220671456910237696	rumor
1219868632651452416	rumor
1212771920057257984	rumor
1212549027360698368	rumor
1212526437112020992	rumor
1212291130399715328	rumor
1212263767221755904	rumor
1212245578085584897	rumor
1212223690978365440	rumor
1212203213295742977	rumor
1212170912448966658	rumor
1212142655418691584	rumor
1212116127511384066	rumor
1212111118585303040	rumor
1212093136983379969	rumor
1212087828747677698	rumor
1212086382254002176	rumor
1212075808438644736	rumor
1212072153626996736	rumor
1212062685229015047	rumor
1212056280455503873	rumor
1212054234222358528	rumor
1212047864743903232	rumor
1212042934465359872	rumor
1212041241195450369	rumor
1212039437766414341	rumor
1212036942562516992	rumor
1212035943122657280	rumor
1212034643366596610	rumor
1212030543161769984	rumor
1212030475859939330	rumor
1212030446244155392	rumor
1212028599894773760	rumor
1212027911483428864	rumor
1212027216294371329	rumor
1212027117002584065	rumor
1212026543246938114	rumor
1212026032879886337	rumor
1212024699829407744	rumor
1212024584616235010	rumor
1212023738176139264	rumor
1212022061935104002	rumor
1212020432166998016	rumor
1212017161557991425	rumor
1212011715874836480	rumor
1212010621463433218	rumor
1212007074063765504	rumor
1212007007340752896	rumor
1219281700955598848	rumor
1219049815226474498	rumor
1218969727269265411	rumor
1218948938151030785	rumor
1218945897670668290	rumor
1218941596261081088	rumor
1218917466652307457	rumor
1218913374026649600	rumor
1218913160045838340	rumor
1218912505583390720	rumor
1218905444749467654	rumor
1218903921252421632	rumor
1218894608278740996	rumor
1218892496958259201	rumor
1218888932160442370	rumor
1218887727413751808	rumor
1218883738358013953	rumor
1218882221857071106	rumor
1218870958770933760	rumor
1218864190993006597	rumor
1218860612417011712	rumor
1218849969873907713	rumor
1218845976405790723	rumor
1218818279780651008	rumor
1218817417863933953	rumor
1218813148829872128	rumor
1218810344057065472	rumor
1218806134515097604	rumor
1218803273269776385	rumor
1218800933783494656	rumor
1218791902935257088	rumor
1218780746573393920	rumor
1218779139479441409	rumor
1218778620593766405	rumor
1218777918958198784	rumor
1218776087179624450	rumor
1218773096909430784	rumor
1218772471790202881	rumor
1218770799122960384	rumor
1218769885527969792	rumor
1218767197360640002	rumor
1218766423410954240	rumor
1218765991997370370	rumor
1218765522029826048	rumor
1218762904394137600	rumor
1218759180808417281	rumor
1218756439298072580	rumor
1218756091426684928	rumor
1218755423974514690	rumor
1218753451133415424	rumor
1218751243096428544	rumor
1218748375299805184	rumor
1218747922805919744	rumor
1218746516493328384	rumor
1218745037858779137	rumor
1218744403264778241	rumor
1218744159005097985	rumor
1218738782674931712	rumor
1218736495395127296	rumor
1218734426026389505	rumor
1218734263324958720	rumor
1218731282521194496	rumor
1218730310684172288	rumor
1218727356879142912	rumor
1218726840262545408	rumor
1218723698984665088	rumor
1218719375898710016	rumor
1218718980711432192	rumor
1218718745880752128	rumor
1218714598607450114	rumor
1218711268418375680	rumor
1218710965434212352	rumor
1218706540179251202	rumor
1218705301722943488	rumor
1218705043433512960	rumor
1221645479441645569	non-rumor
1220545972482248705	non-rumor
1220102130528223239	non-rumor
1220033771052814337	non-rumor
1219983260626780161	non-rumor
1219980340984340481	non-rumor
1219946174343454722	non-rumor
1219860403858989056	non-rumor
1219845577300533252	non-rumor
1219831798617665537	non-rumor
1219826365693775872	non-rumor
1219825747642028033	non-rumor
1219819974845435904	non-rumor
1219794088758665216	non-rumor
1219762655453437954	non-rumor
1219759169374285825	non-rumor
1219758554011197440	non-rumor
1219738918372835328	non-rumor
1219678664415051776	non-rumor
1219658213194223616	non-rumor
1219648462406336520	non-rumor
1219644921038008323	non-rumor
1219644598223376384	non-rumor
1219644437413781505	non-rumor
1219641752648183809	non-rumor
1219639911697002496	non-rumor
1219639375564197888	non-rumor
1219633927322853376	non-rumor
1219633227020881923	non-rumor
1219632290139115521	non-rumor
1219630881004040193	non-rumor
1219627557894721544	non-rumor
1219626452989034496	non-rumor
1219625185176948736	non-rumor
1219623680717643776	non-rumor
1219621772808445952	non-rumor
1219619548669702144	non-rumor
1219617922181550081	non-rumor
1219610986627264512	non-rumor
1219605600931205121	non-rumor
1219604120417366016	non-rumor
1219603570607054848	non-rumor
1219600984361574401	non-rumor
1219596472317968384	non-rumor
1219594671153983488	non-rumor
1219591806079229952	non-rumor
1219589494346661888	non-rumor
1219588417152933894	non-rumor
1219586174039314432	non-rumor
1219581532479746049	non-rumor
1219572123082969088	non-rumor
1219571323518603266	non-rumor
1219569975637078021	non-rumor
1219569063820759040	non-rumor
1219567190392877056	non-rumor
1219567090895474689	non-rumor
1219565010554241025	non-rumor
1219561060522438656	non-rumor
1219551549803790336	non-rumor
1219541267329081344	non-rumor
1219540390052683777	non-rumor
1219539935612375041	non-rumor
1219534260769419264	non-rumor
1219534206620946432	non-rumor
1219532984191074304	non-rumor
1219532324787949569	non-rumor
1219530901744312321	non-rumor
1219529403517952000	non-rumor
1219528417067982849	non-rumor
1219527949021401088	non-rumor
1219524876802740224	non-rumor
1219521958749995008	non-rumor
1219519072582287361	non-rumor
1219517406231453696	non-rumor
1219516147130757120	non-rumor
1219513085305618432	non-rumor
1219512121702043649	non-rumor
1219509494750703621	non-rumor
1219509113597485056	non-rumor
1219506154675392512	non-rumor
1219505818690736128	non-rumor
1219504973827825666	non-rumor
1219503562046132224	non-rumor
1219498559629774849	non-rumor
1219497372327133189	non-rumor
1219496340675104769	non-rumor
1219495960180445184	non-rumor
1219495744714838016	non-rumor
1219495662145822722	non-rumor
1219493554445144067	non-rumor
1219492825005322240	non-rumor
1219492350516322305	non-rumor
1220401029637984257	rumor
1220367829699948544	rumor
1220341267436994560	rumor
1220290704905142273	rumor
1220273044104437761	rumor
1220258165926662145	rumor
1220222777694679040	rumor
1220186437141712896	rumor
1220181637461245952	rumor
1220165505547300864	rumor
1220165343269621761	rumor
1220138317523537920	rumor
1220112400369639424	rumor
1220083213474750464	rumor
1220074271038431233	rumor
1220051605497708546	rumor
1220028518148370432	rumor
1220027167809187840	rumor
1220015405386743809	rumor
1220013567493246977	rumor
1220004800730820608	rumor
1220002471033982982	rumor
1220002215760482305	rumor
1220002117743546371	rumor
1220001029871341568	rumor
1220000841752444928	rumor
1219999667099820032	rumor
1219991961668505600	rumor
1219987942929850369	rumor
1219970867389763585	rumor
1219968012356222976	rumor
1219966820041420801	rumor
1219964603448193025	rumor
1219961877301583872	rumor
1219960783754256385	rumor
1219959852513890304	rumor
1219953428224307200	rumor
1219949418079801344	rumor
1219946944656592896	rumor
1219946547829362689	rumor
1219944085760303105	rumor
1219942327868907523	rumor
1219938900132556800	rumor
1219935392192966656	rumor
1219934270271062018	rumor
1219933779587825665	rumor
1219925289712504837	rumor
1219918293902823424	rumor
1219909039309475841	rumor
1219905471051550721	rumor
1219904694169899011	rumor
1219900330504269824	rumor
1219900145870860288	rumor
1219890454486892544	rumor
1219888028908277760	rumor
1219883915508211712	rumor
1219881615939125248	rumor
1219881121279725570	rumor
1219880193252159488	rumor
1219879389132804099	rumor
1219877899030761472	rumor
1219877184166195200	rumor
1219873300433661952	rumor
1219872774564409344	rumor
1219870432309809153	rumor
1219866852622422017	rumor
1219860447504957440	rumor
1219860136623099905	rumor
1219859832317997056	rumor
1219859330775732229	rumor
1219855764317188102	rumor
1219855706326568960	rumor
1219854476556656640	rumor
1219852599848886272	rumor
1219849603576582144	rumor
1219848627197079552	rumor
1219845205140148224	rumor
1219837496848072704	rumor
1219836992273301510	rumor
1219834609589985280	rumor
1219833869173571585	rumor
1219832678079332352	rumor
1219830550321487872	rumor
1219830355441569792	rumor
1219830223077855232	rumor
1219827660601221126	rumor
1219824838799429632	rumor
1219823571058315264	rumor
1219823474102816768	rumor
1266082647698100224	rumor
1220260720555642880	rumor
1220242283682906112	rumor
1220221556443570176	rumor
1220203506700734464	rumor
1219802145257472000	rumor
1219780501818372096	rumor
1219763408565760000	rumor
1219755456375115776	rumor
1219726393472212993	rumor
1219718712137150464	rumor
1219717854163099648	rumor
1219711408184549376	rumor
1219702796813066241	rumor
1219678659126157318	rumor
1219663789257191425	rumor
1219661393743400960	rumor
1219641467016138752	rumor
1219640113132658699	rumor
1219638304813080577	rumor
1219629472137302016	rumor
1219627616162009088	rumor
1222597016544399361	rumor
1221267697008168960	rumor
1220952573441662977	rumor
1220930749370486785	rumor
1220741306651049984	rumor
1220710527891980288	rumor
1220702832757575680	rumor
1220639667604815872	rumor
1220570370547310593	rumor
1220488938181332992	rumor
1220479150571417600	rumor
1220440361883066369	rumor
1220432066984267776	rumor
1220414546009100290	rumor
1220408209774653441	rumor
1220400902936252417	rumor
1220400311199682560	rumor
1220391194867318784	rumor
1220391078907408385	rumor
1220390535929532418	rumor
1220385671212175360	rumor
1220382777574453248	rumor
1220381929310162944	rumor
1220381356040966146	rumor
1220380910429724672	rumor
1220375533625593856	rumor
1220373616358912003	rumor
1220372912399499264	rumor
1220364127354253312	rumor
1220361611510026241	rumor
1220360045352886275	rumor
1220359763583590408	rumor
1220356684708810753	rumor
1220353072012001281	rumor
1220346767700398082	rumor
1220338678444089344	rumor
1220336134313496577	rumor
1220330699200368645	rumor
1220330512092282880	rumor
1220329944213000192	rumor
1220327707491303424	rumor
1220326390404243456	rumor
1220323044809416704	rumor
1220316625557061635	rumor
1220316592761864192	rumor
1220314204068106240	rumor
1220311829332627458	rumor
1220310626418843648	rumor
1220307322955845633	rumor
1220305210964414464	rumor
1220303878312218624	rumor
1220300839169986565	rumor
1220298851694723072	rumor
1220296980007661568	rumor
1220296481875230721	rumor
1220296194242428929	rumor
1220296143604633600	rumor
1220295496457228288	rumor
1220293069234245632	rumor
1220292369834299392	rumor
1220286420050309120	rumor
1220285266281189377	rumor
1220284670320885763	rumor
1220282833098309634	rumor
1220282533796909056	rumor
1220277037966868480	rumor
1220276083087405057	rumor
1220274379763769344	rumor
1220270577509756928	rumor
1220267631736832000	rumor
1220267146460069888	rumor
1220267015698432005	rumor
1220263473239580673	rumor
1220260531577278464	rumor
1220259799511601158	rumor
1220258497721327623	rumor
1220952503099056128	rumor
1220624784989409281	rumor
1220478917674319872	rumor
1220414300050939911	rumor
1220401461755961344	rumor
1220378472062816256	rumor
1220342138111610881	rumor
1220340190876598274	rumor
1220327188660195328	rumor
1220326856324333569	rumor
1220324764952092672	rumor
1220324164180951043	rumor
1220305811836030976	rumor
1220283911395110914	rumor
1220266896844410881	rumor
1220265727803813888	rumor
1220258929143189504	rumor
1220258583029284864	rumor
1220243109054947330	rumor
1220236615622299648	rumor
1220234749697912832	rumor
1220227357417574400	rumor
1220210686652866560	rumor
1220204238439157760	rumor
1220196134599065602	rumor
1220184621343657985	rumor
1220183119799705601	rumor
1220182817126010880	rumor
1220182373259608065	rumor
1220178221523591169	rumor
1220177699555041280	rumor
1220176658122059776	rumor
1220175350677692416	rumor
1220173332865114113	rumor
1220171338507145217	rumor
1220167691912327168	rumor
1220167161244602368	rumor
1220166700919853056	rumor
1220166218302156800	rumor
1220163186588037121	rumor
1220161548443770881	rumor
1220160403323252737	rumor
1220158203591217153	rumor
1220155900649861121	rumor
1220155324813860864	rumor
1220151161019338752	rumor
1220150915723718656	rumor
1220149788722655232	rumor
1220148520037974016	rumor
1220146601991131137	rumor
1220144363319091200	rumor
1220144307442569216	rumor
1220144128627027969	rumor
1220143582889365506	rumor
1220142499118952448	rumor
1220142032502476800	rumor
1220139417169469445	rumor
1220138870731182080	rumor
1220136502396538880	rumor
1220135838157160450	rumor
1220135528198070272	rumor
1220134562291802112	rumor
1220133277618655232	rumor
1220132014541533184	rumor
1220130253034545152	rumor
1220130103415304192	rumor
1220129864109326336	rumor
1220128549769637888	rumor
1220128302192455680	rumor
1220127367546523654	rumor
1220127205717528583	rumor
1220126854838812673	rumor
1220125992053698560	rumor
1220125865201135616	rumor
1220125168909082625	rumor
1220123222533783554	rumor
1220122976055693313	rumor
1220122793515184130	rumor
1220122090520686592	rumor
1220121635262472193	rumor
1220121506547564545	rumor
1220119797565939714	rumor
1220119474180743169	rumor
1220118251411165185	rumor
1220117569916588034	rumor
1220769612792393728	rumor
1220518721703284737	rumor
1220445018562945024	rumor
1220399337206886401	rumor
1220397168487305216	rumor
1220361370090266624	rumor
1220354479217729542	rumor
1220331796157480960	rumor
1220315327877091328	rumor
1220305340547334145	rumor
1220303912852283392	rumor
1220302072572084224	rumor
1220294276275245058	rumor
1220290665877143554	rumor
1220289428951691264	rumor
1220287980058873856	rumor
1220280794087772166	rumor
1220271114758176772	rumor
1220270890509725696	rumor
1220270540713316352	rumor
1220266418295324672	rumor
1220261634536427520	rumor
1220253202982944770	rumor
1220247601884418048	rumor
1220233423685476357	rumor
1220233155967377410	rumor
1220225698503233541	rumor
1220215180111409154	rumor
1220206611815223297	rumor
1220203774008025088	rumor
1220201012163530753	rumor
1220196503400124418	rumor
1220194694572863489	rumor
1220192751662141441	rumor
1220190404500316161	rumor
1220188778159132674	rumor
1220184017225388033	rumor
1220177763346407425	rumor
1220174572286201857	rumor
1220173200207892482	rumor
1220171738279043072	rumor
1220169012773933059	rumor
1220168549521612806	rumor
1220168000784887809	rumor
1220167303263744000	rumor
1220164374523867136	rumor
1220163283874762752	rumor
1220162091388043264	rumor
1220159848249094145	rumor
1220159657915760640	rumor
1220159518090432514	rumor
1220158227125374976	rumor
1220155866596270081	rumor
1220154791784878080	rumor
1220154566525612034	rumor
1220149455581614085	rumor
1220145094084292608	rumor
1220144946021163013	rumor
1220144364107771913	rumor
1220142781059850240	rumor
1220142013586268161	rumor
1220141397346525185	rumor
1221273624390197248	rumor
1221262014728658944	rumor
1221257756209844226	rumor
1220521632994861056	rumor
1220499239052034048	rumor
1220492561128669185	rumor
1220399518392340481	rumor
1220371486436818945	rumor
1220359888947204099	rumor
1220359026124283905	rumor
1220354934769512449	rumor
1220335633547161601	rumor
1220328048274239489	rumor
1220326446008135680	rumor
1220325150492508166	rumor
1220310328082235394	rumor
1220304088568451072	rumor
1220303136092348416	rumor
1220288231792508928	rumor
1220280837347741696	rumor
1220279836196818945	rumor
1220278292453847045	rumor
1220276252226883584	rumor
1220274695640993792	rumor
1220272610103066624	rumor
1220272089610907648	rumor
1220271881711947776	rumor
1220269289388724224	rumor
1220265678566871041	rumor
1220264983281356800	rumor
1220262416308559872	rumor
1220256838702092288	rumor
1220251725300322304	rumor
1220250492560785408	rumor
1220240450830790658	rumor
1220234685231456256	rumor
1220230117978329088	rumor
1220227249485406209	rumor
1220226584260399104	rumor
1220226295352586240	rumor
1220226061515907074	rumor
1220226018155339776	rumor
1220225536435347458	rumor
1220222683125702656	rumor
1220221991673663488	rumor
1220219178319151104	rumor
1220214520624242688	rumor
1220213979538026497	rumor
1220213146213707777	rumor
1220212780982124545	rumor
1220212267335045120	rumor
1220209275466850305	rumor
1220209120537497601	rumor
1220205673864159238	rumor
1220204210278391809	rumor
1220197247675011072	rumor
1220195789999394818	rumor
1220194203877036033	rumor
1220189877599260672	rumor
1220188471874056193	rumor
1220188415871733765	rumor
1220178942016905216	rumor
1220178256948674560	rumor
1220174412294443008	rumor
1220174101316165632	rumor
1220171621131964416	rumor
1220166983297224708	rumor
1220164234417328128	rumor
1220163317043351552	rumor
1220161858830626817	rumor
1220161818464804864	rumor
1220158156208128002	rumor
1220146264978817025	rumor
1221091060912250880	non-rumor
1220885838440976386	non-rumor
1220741764983640064	non-rumor
1220707190870163458	non-rumor
1220694138724577280	non-rumor
1220691701565542404	non-rumor
1220671585482231809	non-rumor
1220456122185932811	non-rumor
1220411272249868294	non-rumor
1220335395772043265	non-rumor
1220328456707133440	non-rumor
1220323252809039872	non-rumor
1220299907682033674	non-rumor
1220289613127811073	non-rumor
1220283621069574144	non-rumor
1220276414584258560	non-rumor
1220273885775482880	non-rumor
1220243407483719680	non-rumor
1220226004104306689	non-rumor
1220226003231899648	non-rumor
1220218187582779392	non-rumor
1220200816864219136	non-rumor
1220200741941309443	non-rumor
1220198605178294272	non-rumor
1220190127609253888	non-rumor
1220183107879555078	non-rumor
1220180948349677568	non-rumor
1220175202572627968	non-rumor
1220174560378617858	non-rumor
1220167755636379649	non-rumor
1220167306778742785	non-rumor
1220164781195157504	non-rumor
1220162215845736448	non-rumor
1220161083312181248	non-rumor
1220159632674451457	non-rumor
1220159459420295168	non-rumor
1220157504442617856	non-rumor
1220157083963670528	non-rumor
1220153467404091392	non-rumor
1220153143620562944	non-rumor
1220151027862835208	non-rumor
1220151024645574657	non-rumor
1220952396442034176	rumor
1220674719055106048	rumor
1220517552339681286	rumor
1220485336741974016	rumor
1220457858774466560	rumor
1220446570900004864	rumor
1220441560346775552	rumor
1220440626468212736	rumor
1220408740203171840	rumor
1220406477191512064	rumor
1220395643090288640	rumor
1220358379056402432	rumor
1220354540005928960	rumor
1220352285672275969	rumor
1220349977781768193	rumor
1220349908491784199	rumor
1220349824161087489	rumor
1220343836175564800	rumor
1220335520477171713	rumor
1220330065243697152	rumor
1220326744118513664	rumor
1220326523099475968	rumor
1220324693502091264	rumor
1220313756967763970	rumor
1220309872035737603	rumor
1220300638837297152	rumor
1220298577462923264	rumor
1220297019538976768	rumor
1220279703845535744	rumor
1220275155689062400	rumor
1220272490921881600	rumor
1220266902074736640	rumor
1220264814687055872	rumor
1220264604233658368	rumor
1220263651153567744	rumor
1220262510328049664	rumor
1220258441861550081	rumor
1220258338325164032	rumor
1220257418988244992	rumor
1220256177336016897	rumor
1220253384768274435	rumor
1220251908016721920	rumor
1220250574106460160	rumor
1220246982985494530	rumor
1220245193271562240	rumor
1220244546195341312	rumor
1220242857639936001	rumor
1220241594013511680	rumor
1220239690416025602	rumor
1220232414070329345	rumor
1220229824725184512	rumor
1220229535418941440	rumor
1220229198129713153	rumor
1220227428280233984	rumor
1220221723188039681	rumor
1220218739263561730	rumor
1220218149116825601	rumor
1220217092038787072	rumor
1220216703797223425	rumor
1220216302595260416	rumor
1220215454238535680	rumor
1220211970437046272	rumor
1220210451797032966	rumor
1220210067984642049	rumor
1220209116762669057	rumor
1220205717518528517	rumor
1220204743210881024	rumor
1220204443318140931	rumor
1220204075226144769	rumor
1220203616394334208	rumor
1220203052709249025	rumor
1220202874686148614	rumor
1220202818168115201	rumor
1220202529872646145	rumor
1220200042570534912	rumor
1220199462980681728	rumor
1220193964776706050	rumor
1220192631755460610	rumor
1222864466150223872	non-rumor
1221424985383718912	non-rumor
1221244471255265280	non-rumor
1221036182303174657	non-rumor
1220953202645970944	non-rumor
1220817422032105474	non-rumor
1220758721476739073	non-rumor
1220752981206810624	non-rumor
1220742384708808704	non-rumor
1220741887843168256	non-rumor
1220717831559503873	non-rumor
1220662374534746118	non-rumor
1220635021456769024	non-rumor
1220631466624704512	non-rumor
1220625285386653697	non-rumor
1220623008588369922	non-rumor
1220619951267926016	non-rumor
1220617058922008577	non-rumor
1220611301254131713	non-rumor
1220608512578871296	non-rumor
1220596623555719168	non-rumor
1220575906151817217	non-rumor
1220574882351607811	non-rumor
1220574776529260545	non-rumor
1220566024392589313	non-rumor
1220562978061160448	non-rumor
1220560857219756036	non-rumor
1220559339825426433	non-rumor
1220557042668015616	non-rumor
1220551280176726016	non-rumor
1220550865527816199	non-rumor
1220546897326166021	non-rumor
1220543405861695489	non-rumor
1220541321049296897	non-rumor
1220535091165663233	non-rumor
1220534258126573571	non-rumor
1220533156329078784	non-rumor
1220530485027164160	non-rumor
1220526828814647296	non-rumor
1220523376151654400	non-rumor
1220522703121047552	non-rumor
1220519392812814336	non-rumor
1220511536076079104	non-rumor
1220511296329674752	non-rumor
1220510096909692928	non-rumor
1220507887312572416	non-rumor
1220507620471005184	non-rumor
1220502034522075137	non-rumor
1220501598159327233	non-rumor
1220500829024608256	non-rumor
1220497565671546880	non-rumor
1220494154842755079	non-rumor
1220488877258919937	non-rumor
1220484497000386561	non-rumor
1220477147308888064	non-rumor
1220465671504461824	non-rumor
1220461573313048581	non-rumor
1220450406536482819	non-rumor
1220448254858551296	non-rumor
1220444119954350092	non-rumor
1220429796230008838	non-rumor
1220427135896166400	non-rumor
1220422503392301060	non-rumor
